venta_id,cliente_id,producto_id,fecha_venta,cantidad,precio_unitario,total,canal,sucursal_id,vendedor
VEN000266,CLI00846,PROD0077,2025-11-13,5,4329.94,21649.7,Tienda,SUC006,L. Pérez
VEN000267,CLI00101,PROD0188,2023-12-15,0,12678.56,0.0,Distribuidor,SUC007,A. Torres
VEN000268,CLI01132,PROD0021,2023-04-19,8,1305.33,10442.64,Marketplace,SUC004,M. Rojas
VEN000269,CLI00841,PROD0309,2026-02-17,10,7000.85,70008.5,Marketplace,SUC010,L. Pérez
VEN000270,CLI00035,PROD0320,2024-01-14,9,11494.77,103452.93,Tienda,SUC002,A. Torres
VEN000271,CLI00549,PROD0025,2025-03-13,2,6932.22,13864.44,Call Center,SUC009,A. Torres
VEN000272,CLI01139,PROD0271,2024-06-19,1,5027.14,5027.14,,SUC005,M. Rojas
VEN000273,CLI01122,PROD0243,2024-05-24,8,7951.92,63615.36,Distribuidor,SUC004,C. Vargas
VEN000274,CLI00385,PROD9663,2025-03-29,2,5027.14,10054.28,Call Center,SUC004,M. Rojas
VEN000275,CLI00135,PROD0073,2024-08-27,7,14845.72,103920.04,,SUC003,
VEN000276,CLI01171,PROD0331,2025-04-14,5,797.92,3989.6,Call Center,SUC003,A. Torres
VEN000277,CLI00498,PROD0215,2025-01-24,3,3314.69,9944.07,,SUC009,C. Vargas
VEN000278,CLI00439,PROD0054,2024-05-30,5,5089.88,25449.4,Online,SUC008,A. Torres
VEN000279,CLI00800,PROD0150,2023-11-17,7,5007.15,35050.05,Call Center,SUC006,L. Pérez
VEN000280,CLI00087,PROD0096,2024-04-14,7,8827.67,61793.69,,SUC999,L. Pérez
VEN000281,CLI00697,PROD0279,2024-08-24,3,10787.9,32363.7,Tienda,SUC001,A. Torres
VEN000282,CLI00963,PROD0194,2025-04-22,5,13822.81,69114.05,Call Center,SUC005,
VEN000283,CLI01180,PROD0272,2023-02-16,9,3034.65,27311.85,Tienda,SUC002,L. Pérez
VEN000284,CLI00495,PROD0285,2025-11-28,9,9839.89,88559.01,Tienda,SUC005,L. Pérez
VEN000285,CLI00275,PROD0239,2023-05-07,10,9249.05,92490.5,,SUC006,A. Torres
VEN000286,CLI00594,PROD0328,2024-08-19,1,4965.97,4965.97,Tienda,SUC004,M. Rojas
VEN000287,CLI00428,PROD0182,2025-12-13,4,1806.23,7224.92,Call Center,SUC010,L. Pérez
VEN000288,CLI00251,PROD0203,2023-10-17,4,380.62,1522.48,Online,SUC002,A. Torres
VEN000289,CLI00932,PROD0270,2023-09-11,8,10522.7,84181.6,Distribuidor,SUC001,
VEN000290,CLI00407,PROD0124,2023-07-07,10,12373.44,123734.4,,SUC999,M. Rojas
VEN000291,CLI01009,PROD0111,2025-04-09,3,1463.79,4391.37,,SUC006,M. Rojas
VEN000292,CLI00081,PROD0209,2023-06-21,1,13935.95,16426.15,Distribuidor,SUC009,C. Vargas
VEN000293,CLI00671,PROD0200,2025-08-03,2,4858.86,9717.72,Distribuidor,SUC007,
VEN000294,CLI01075,PROD0005,2024-01-14,1,10044.03,10044.03,Tienda,SUC001,A. Torres
VEN000295,CLI01201,PROD0055,2025-04-29,6,6998.21,41989.26,Online,SUC009,M. Rojas
VEN000296,CLI01073,PROD0007,2025-02-11,4,6409.82,25639.28,Call Center,SUC008,C. Vargas
VEN000297,CLI00541,PROD0146,2023-09-03,10,12718.85,127188.5,,SUC007,A. Torres
VEN000298,CLI00438,PROD0201,2024-12-09,6,10639.89,63839.34,Tienda,SUC001,A. Torres
VEN000299,CLI00638,PROD0310,2023-09-10,2,1660.79,3321.58,Distribuidor,SUC999,
VEN000300,CLI00588,PROD0056,2024-08-21,9,5095.05,45855.45,Tienda,SUC004,C. Vargas
VEN000301,CLI01086,PROD0245,2023-02-24,6,13527.72,81166.32,Distribuidor,SUC003,C. Vargas
VEN000302,CLI00399,PROD0088,2024-03-17,3,1599.16,4797.48,Distribuidor,SUC010,
VEN000303,CLI93934,PROD0038,2024-07-17,8,14480.27,115842.16,Call Center,SUC006,C. Vargas
VEN000304,CLI00158,PROD0048,2023-03-16,5,4310.21,21551.05,,SUC005,M. Rojas
VEN000305,CLI01065,PROD0275,2023-03-29,7,12929.11,90503.77,Call Center,SUC999,A. Torres
VEN000306,CLI00692,PROD0122,2025-03-20,8,14804.59,118436.72,Marketplace,SUC007,A. Torres
VEN000307,CLI01064,PROD0050,2023-09-21,2,12063.08,24126.16,Marketplace,SUC001,A. Torres
VEN000308,CLI00396,PROD0029,2024-02-21,9,5815.93,52343.37,Call Center,SUC007,C. Vargas
VEN000309,CLI00182,PROD0014,2023-11-12,7,9121.28,63848.96,,SUC008,A. Torres
VEN000310,CLI00657,PROD0109,2023-12-26,2,10183.75,20367.5,Tienda,SUC005,L. Pérez
VEN000311,CLI00729,PROD0027,2025-11-08,7,12537.37,87761.59,Distribuidor,SUC003,C. Vargas
VEN000312,CLI01172,PROD0056,2025-09-20,8,5095.05,40760.4,Marketplace,SUC009,M. Rojas
VEN000313,CLI00432,PROD0269,2024-08-17,5,12776.23,63881.15,,SUC001,A. Torres
VEN000314,CLI00496,PROD0156,2023-01-11,9,3797.53,34177.77,Distribuidor,SUC008,M. Rojas
VEN000315,CLI00702,PROD0153,2025-09-03,4,7068.83,28275.32,,SUC009,
VEN000316,CLI00280,PROD0209,2024-03-10,1,13935.95,13935.95,Tienda,SUC999,L. Pérez
VEN000317,CLI00255,PROD0028,2025-01-28,2,7373.79,14747.58,Marketplace,SUC001,
VEN000318,CLI00098,PROD0260,2026-03-02,6,13806.57,82839.42,Distribuidor,SUC002,L. Pérez
VEN000319,CLI00586,PROD0294,2023-02-02,3,12455.18,37365.54,,SUC008,L. Pérez
VEN000320,CLI01194,PROD0085,2026-03-19,7,10844.59,75912.13,Distribuidor,SUC999,C. Vargas
VEN000321,CLI01173,PROD0193,2026-02-05,5,13724.72,68623.6,,SUC010,
VEN000322,CLI00935,PROD0046,2024-08-28,9,7546.77,67920.93,Tienda,SUC009,L. Pérez
VEN000323,CLI01187,PROD0197,2024-05-23,10,12870.09,128700.9,Tienda,SUC006,
VEN000324,CLI00211,PROD0151,2025-10-21,1,10851.71,10851.71,Call Center,SUC010,
VEN000325,CLI00399,PROD0090,2023-08-10,4,11366.86,45467.44,Tienda,SUC004,L. Pérez
VEN000326,CLI00290,PROD0221,2026-02-28,7,4842.27,33895.89,Distribuidor,SUC001,C. Vargas
VEN000327,CLI00048,PROD0286,2023-11-14,8,13545.27,108362.16,Marketplace,SUC999,A. Torres
VEN000328,CLI00937,PROD0214,2025-06-24,1,463.42,463.42,Tienda,SUC004,L. Pérez
VEN000329,CLI01151,PROD0117,2024-03-27,9,11452.29,103070.61,Call Center,SUC999,
VEN000330,CLI00741,PROD0333,2025-12-01,4,4497.18,17988.72,Tienda,SUC999,
VEN000331,CLI00036,PROD0146,2024-12-06,1,12718.85,12718.85,Marketplace,SUC999,A. Torres
VEN000332,CLI00292,PROD0290,2025-06-08,10,13205.62,132056.2,Call Center,SUC001,
VEN000333,CLI00302,PROD0208,2025-01-04,10,10969.19,109691.9,Distribuidor,SUC999,M. Rojas
VEN000334,CLI00890,PROD0339,2023-07-11,5,12164.79,60823.95,Distribuidor,SUC007,
VEN000335,CLI00775,PROD0177,2023-05-30,7,1374.17,9619.19,Tienda,SUC001,
VEN000336,CLI00987,PROD0219,2023-10-26,2,8339.2,16678.4,Tienda,SUC009,L. Pérez
VEN000337,CLI01171,PROD0173,2024-05-30,2,2179.01,4358.02,Tienda,SUC005,C. Vargas
VEN000338,CLI01109,PROD0077,2024-09-28,4,4329.94,17319.76,Distribuidor,SUC005,A. Torres
VEN000339,CLI00061,PROD0085,2024-04-03,8,10844.59,86756.72,Online,SUC001,
VEN000340,CLI00890,PROD0308,2025-03-08,7,4507.75,31554.25,Online,SUC001,A. Torres
VEN000341,CLI00793,PROD0258,2023-06-03,4,2302.71,9210.84,Online,SUC999,M. Rojas
VEN000342,CLI00686,PROD0014,2023-05-16,1,9121.28,9121.28,Marketplace,SUC009,A. Torres
VEN000343,CLI00572,PROD0042,2023-05-30,5,7088.47,35442.35,,SUC006,A. Torres
VEN000344,CLI00929,PROD0209,2025-12-04,3,13935.95,41807.85,Tienda,SUC010,C. Vargas
VEN000345,CLI00843,PROD0322,2023-04-14,3,7661.77,22985.31,,SUC006,M. Rojas
VEN000346,CLI00574,PROD0139,2025-10-11,1,11596.56,11596.56,Marketplace,SUC008,
VEN000347,CLI00577,PROD0201,2023-04-30,3,10639.89,31919.67,,SUC008,M. Rojas
VEN000348,CLI00826,PROD0211,2023-10-08,3,13192.01,39576.03,Call Center,SUC001,
VEN000349,CLI00189,PROD0252,2025-02-26,8,11015.07,88120.56,Online,SUC003,
VEN000350,CLI00137,PROD0135,2025-03-24,1,8786.43,8786.43,Distribuidor,SUC999,
VEN000351,CLI00539,PROD0035,2024-02-11,4,6873.86,27495.44,Tienda,SUC008,M. Rojas
VEN000352,CLI00183,PROD0068,2025-01-02,6,7160.26,42961.56,,SUC003,M. Rojas
VEN000353,CLI00707,PROD0206,2025-08-14,2,8569.37,17138.74,Distribuidor,SUC002,C. Vargas
VEN000354,CLI00022,PROD0105,2023-07-28,3,1790.28,5370.84,Online,SUC010,M. Rojas
VEN000355,CLI00001,PROD0195,2024-03-24,2,12400.7,24801.4,Marketplace,SUC004,
VEN000356,CLI00651,PROD0068,2025-10-12,0,7160.26,0.0,Distribuidor,SUC010,L. Pérez
VEN000357,CLI00771,PROD0063,2024-03-22,4,7734.89,30939.56,Marketplace,SUC002,
VEN000358,CLI00608,PROD0158,2023-04-11,5,11923.21,59616.05,,SUC003,
VEN000359,CLI00662,PROD0025,2025-03-21,3,6932.22,20796.66,Call Center,SUC009,A. Torres
VEN000360,CLI00194,PROD0221,2024-08-06,5,4842.27,24211.35,Online,SUC004,C. Vargas
VEN000361,CLI00420,PROD0350,2023-07-28,5,3425.93,17129.65,Marketplace,SUC008,
VEN000362,CLI00222,PROD0073,2025-10-20,8,14845.72,118765.76,,SUC009,M. Rojas
VEN000363,CLI00383,PROD0039,2023-11-27,1,14556.36,14556.36,,SUC002,C. Vargas
VEN000364,CLI01207,PROD0275,2023-07-29,3,12929.11,38787.33,,SUC004,L. Pérez
VEN000365,CLI01064,PROD0215,2024-11-27,3,3314.69,10520.98,,SUC008,
VEN000366,CLI00897,PROD0120,2024-04-19,7,7569.0,52983.0,Distribuidor,SUC004,A. Torres
VEN000367,CLI01056,PROD0091,2024-10-14,9,8936.7,80430.3,Marketplace,SUC001,L. Pérez
VEN000368,CLI00469,PROD0294,2023-02-16,8,12455.18,99641.44,Marketplace,SUC010,
VEN000369,CLI00878,PROD0207,2025-07-17,2,841.92,1683.84,Marketplace,SUC001,C. Vargas
VEN000370,CLI01017,PROD0121,2025-11-27,7,14125.34,98877.38,Tienda,SUC001,L. Pérez
VEN000371,CLI00005,PROD0193,2023-10-22,9,13724.72,123522.48,Online,SUC999,M. Rojas
VEN000372,CLI00370,PROD0115,2024-11-02,6,11841.79,71050.74,,SUC003,A. Torres
VEN000373,CLI00806,PROD0348,2023-01-31,6,10275.96,61655.76,Call Center,SUC009,C. Vargas
VEN000374,CLI00215,PROD0136,2026-03-12,7,13884.08,97188.56,Tienda,SUC002,
VEN000375,CLI00357,PROD0038,2023-10-12,10,14480.27,144802.7,Call Center,SUC010,C. Vargas
VEN000376,CLI00936,PROD0305,2026-02-15,1,12381.31,12381.31,Distribuidor,SUC009,L. Pérez
VEN000377,CLI00482,PROD0221,2026-01-14,10,4842.27,48422.7,Call Center,SUC009,A. Torres
VEN000378,CLI00325,PROD0065,2024-11-08,1,4309.44,4309.44,Online,SUC010,M. Rojas
VEN000379,CLI01111,PROD0222,2024-05-28,10,2075.36,20753.6,Distribuidor,SUC005,M. Rojas
VEN000380,CLI00611,PROD0311,2025-11-14,6,8817.88,52907.28,Distribuidor,SUC999,A. Torres
VEN000381,CLI00173,PROD0146,2025-07-14,6,12718.85,76313.1,,SUC009,
VEN000382,CLI00938,PROD0019,2023-07-07,8,12731.04,101848.32,Call Center,SUC003,M. Rojas
VEN000383,CLI01115,PROD0206,2025-03-10,8,8569.37,68554.96,Marketplace,SUC004,
VEN000384,CLI00383,PROD0014,2025-07-14,10,9121.28,91212.8,Call Center,SUC007,A. Torres
VEN000385,CLI00131,PROD0322,2025-10-10,8,7661.77,61294.16,Distribuidor,SUC009,C. Vargas
VEN000386,CLI00788,PROD0278,2026-03-22,3,1632.2,4896.6,Marketplace,SUC009,C. Vargas
VEN000387,CLI00316,PROD0067,2025-11-23,6,3354.81,20128.86,Distribuidor,SUC004,C. Vargas
VEN000388,CLI00079,PROD0330,2024-10-13,9,8434.41,75909.69,,SUC009,A. Torres
VEN000389,CLI00817,PROD0330,2024-05-01,3,8434.41,25303.23,Call Center,SUC001,L. Pérez
VEN000390,CLI00062,PROD0340,2025-03-10,6,10747.76,64486.56,Marketplace,SUC010,L. Pérez
VEN000391,CLI00936,PROD0292,2023-03-04,1,258.55,258.55,,SUC002,M. Rojas
VEN000392,CLI00573,PROD0278,2024-12-02,3,1632.2,4896.6,Call Center,SUC005,L. Pérez
VEN000393,CLI00374,PROD0269,2025-08-01,7,12776.23,89433.61,Distribuidor,SUC007,M. Rojas
VEN000394,CLI00288,PROD0181,2024-08-25,10,13062.38,130623.8,Tienda,SUC999,M. Rojas
VEN000395,CLI00273,PROD0350,2026-03-25,9,3425.93,30833.37,Call Center,SUC007,M. Rojas
VEN000396,CLI00399,PROD0280,2023-07-31,10,5834.17,58341.7,Call Center,SUC007,M. Rojas
VEN000397,CLI00534,PROD0041,2024-11-22,6,973.68,5842.08,,SUC008,M. Rojas
VEN000398,CLI00704,PROD0200,2026-03-24,3,4858.86,14576.58,Tienda,SUC007,
VEN000399,CLI00454,PROD0114,2025-12-20,6,11797.88,70787.28,Distribuidor,SUC999,L. Pérez
VEN000400,CLI00210,PROD0115,2023-08-06,9,11841.79,106576.11,Distribuidor,SUC007,L. Pérez
VEN000401,CLI00750,PROD0014,2025-11-28,8,9121.28,72970.24,Call Center,SUC007,
VEN000402,CLI00665,PROD0009,2024-10-18,10,13255.12,132551.2,Marketplace,SUC999,L. Pérez
VEN000403,CLI00536,PROD0115,2024-02-02,1,11841.79,11841.79,Call Center,SUC999,
VEN000404,CLI98393,PROD0346,2023-06-02,10,14659.62,146596.2,Online,SUC008,
VEN000405,CLI00992,PROD0085,2024-02-12,1,10844.59,10844.59,Distribuidor,SUC006,
VEN000406,CLI00484,PROD0138,2023-06-26,1,13930.56,13930.56,Call Center,SUC004,C. Vargas
VEN000407,CLI00630,PROD0046,2024-08-24,6,7546.77,45280.62,Marketplace,SUC002,L. Pérez
VEN000408,CLI00672,PROD0104,2024-03-19,2,7185.37,14370.74,,SUC003,L. Pérez
VEN000409,CLI00440,PROD0215,2025-12-10,8,3314.69,26517.52,Online,SUC004,C. Vargas
VEN000410,CLI00917,PROD0163,2023-02-02,1,14627.56,14627.56,Distribuidor,SUC005,M. Rojas
VEN000411,CLI00224,PROD9973,2023-03-14,2,12718.85,25437.7,Call Center,SUC003,C. Vargas
VEN000412,CLI00785,PROD0316,2023-09-07,9,7412.21,66709.89,,SUC010,
VEN000413,CLI00969,PROD0288,2023-09-27,1,10920.88,10920.88,Marketplace,SUC001,L. Pérez
VEN000414,CLI00740,PROD0067,2025-11-19,4,3354.81,13419.24,Distribuidor,SUC009,L. Pérez
VEN000415,CLI00824,PROD0084,2024-11-08,3,14593.44,43780.32,Distribuidor,SUC007,C. Vargas
VEN000416,CLI00120,PROD0167,2025-11-03,10,1547.06,15470.6,Marketplace,SUC008,
VEN000417,CLI00906,PROD0144,2023-12-10,5,5437.87,27189.35,Tienda,SUC008,L. Pérez
VEN000418,CLI01045,PROD0173,2026-01-13,5,2179.01,10895.05,,SUC006,
VEN000419,CLI00865,PROD0187,2024-08-12,6,3180.25,19081.5,Tienda,SUC009,M. Rojas
VEN000420,CLI00624,PROD0315,2023-06-19,2,14104.84,28209.68,,SUC007,L. Pérez
VEN000421,CLI00053,PROD0070,2023-03-22,1,9927.44,9927.44,Online,SUC003,L. Pérez
VEN000422,CLI00763,PROD0328,2027-02-08,4,2952.34,11809.36,Tienda,SUC999,A. Torres
VEN000423,CLI00668,PROD0163,2024-03-02,2,14627.56,29255.12,Online,SUC006,L. Pérez
VEN000424,CLI00985,PROD0018,2024-02-22,9,10673.33,96059.97,,SUC999,C. Vargas
VEN000425,CLI01138,PROD0094,2024-08-04,2,9569.6,19139.2,Call Center,SUC005,
VEN000426,CLI01075,PROD0316,2025-03-01,7,7412.21,51885.47,Distribuidor,SUC010,C. Vargas
VEN000427,CLI00296,PROD0256,2025-05-16,4,8297.81,33191.24,Marketplace,SUC999,C. Vargas
VEN000428,CLI00600,PROD0330,2023-11-03,7,8434.41,59040.87,,SUC001,M. Rojas
VEN000429,CLI00751,PROD0264,2025-01-25,3,10364.96,31094.88,Call Center,SUC004,A. Torres
VEN000430,CLI01077,PROD0112,2026-01-17,3,11454.65,34363.95,Online,SUC003,M. Rojas
VEN000431,CLI00129,PROD0065,2023-10-21,4,4309.44,17237.76,,SUC001,L. Pérez
VEN000432,CLI00190,PROD0031,2023-01-17,7,7041.94,49293.58,Online,SUC009,M. Rojas
VEN000433,CLI00851,PROD0135,2023-11-24,8,8786.43,70291.44,Tienda,SUC009,C. Vargas
VEN000434,CLI00707,PROD0013,2023-12-05,9,7913.74,71223.66,Marketplace,SUC007,
VEN000435,CLI00179,PROD0341,2023-12-29,8,8191.63,65533.04,Tienda,SUC006,C. Vargas
VEN000436,CLI00951,PROD0165,2025-01-13,5,3366.76,16833.8,Distribuidor,SUC999,L. Pérez
VEN000437,CLI00991,PROD0070,2023-11-13,7,9927.44,69492.08,Distribuidor,SUC001,L. Pérez
VEN000438,CLI00292,PROD0317,2025-07-17,2,12224.74,24663.23,Marketplace,SUC999,
VEN000439,CLI00494,PROD0053,2023-04-19,7,1719.5,12036.5,Distribuidor,SUC003,C. Vargas
VEN000440,CLI00248,PROD0331,2023-12-26,8,797.92,6383.36,Online,SUC008,M. Rojas
VEN000441,CLI00407,PROD0227,2026-03-02,4,7883.57,31534.28,,SUC010,M. Rojas
VEN000442,CLI00060,PROD0167,2023-12-20,3,1547.06,4641.18,Tienda,SUC010,
VEN000443,CLI00439,PROD0211,2023-07-26,3,13192.01,39576.03,,SUC007,L. Pérez
VEN000444,CLI01199,PROD0039,2024-04-28,5,14556.36,72781.8,Distribuidor,SUC009,M. Rojas
VEN000445,CLI00485,PROD0086,2025-01-14,0,12939.43,0.0,,SUC004,
VEN000446,CLI01107,PROD0105,2026-02-12,6,1790.28,10741.68,Call Center,SUC005,C. Vargas
VEN000447,CLI00251,PROD0251,2025-10-06,8,12782.67,102261.36,Tienda,SUC003,C. Vargas
VEN000448,CLI00594,PROD0127,2026-03-15,1,2802.89,2802.89,Call Center,SUC005,L. Pérez
VEN000449,CLI01183,PROD0256,2023-08-27,10,8297.81,82978.1,Tienda,SUC008,
VEN000450,CLI01193,PROD0225,2024-01-18,1,11230.38,11230.38,Distribuidor,SUC003,C. Vargas
VEN000451,CLI00144,PROD0083,2024-11-09,1,1018.95,1018.95,Tienda,SUC999,
VEN000452,CLI00960,PROD0270,2023-08-19,8,10522.7,84181.6,Tienda,SUC008,L. Pérez
VEN000453,CLI00284,PROD0297,2025-11-28,9,14355.01,129195.09,Tienda,SUC003,M. Rojas
VEN000454,CLI00058,PROD0346,2023-10-03,2,14659.62,29319.24,Call Center,SUC007,A. Torres
VEN000455,CLI01123,PROD0097,2023-03-19,3,2672.04,8016.12,Online,SUC005,
VEN000456,CLI01002,PROD0311,2025-11-28,8,8817.88,70543.04,Distribuidor,SUC009,
VEN000457,CLI00898,PROD0179,2025-02-01,4,12552.63,50210.52,,SUC009,L. Pérez
VEN000458,CLI00379,PROD0122,2025-03-18,9,14804.59,133241.31,Online,SUC001,M. Rojas
VEN000459,CLI00036,PROD0143,2024-04-28,5,7655.59,38277.95,Marketplace,SUC999,A. Torres
VEN000460,CLI01173,PROD0294,2023-08-13,6,12455.18,74731.08,Marketplace,SUC002,L. Pérez
VEN000461,CLI00334,PROD0108,2023-07-11,10,4963.16,49631.6,Online,SUC003,
VEN000462,CLI00343,PROD0301,2023-02-19,6,13532.74,81196.44,Online,SUC005,M. Rojas
VEN000463,CLI00979,PROD0142,2024-01-30,9,5407.94,48671.46,Online,SUC010,M. Rojas
VEN000464,CLI00011,PROD0296,2025-08-20,7,9136.87,63958.09,Online,SUC004,
VEN000465,CLI01024,PROD0048,2023-08-24,10,4310.21,43102.1,Tienda,SUC007,A. Torres
VEN000466,CLI00310,PROD0078,2024-02-29,2,9860.05,19720.1,Tienda,SUC002,C. Vargas
VEN000467,CLI00840,PROD0239,2023-04-20,3,9249.05,27747.15,Online,SUC010,A. Torres
VEN000468,CLI00238,PROD0058,2025-04-04,7,3766.97,26368.79,Online,SUC003,M. Rojas
VEN000469,CLI00086,PROD0062,2023-03-07,10,10837.83,108378.3,Marketplace,SUC003,L. Pérez
VEN000470,CLI01084,PROD0225,2024-02-10,4,11230.38,44921.52,Distribuidor,SUC004,A. Torres
VEN000471,CLI00602,PROD0293,2025-06-02,4,5899.81,23599.24,Marketplace,SUC006,M. Rojas
VEN000472,CLI01099,PROD0007,2025-07-21,3,6409.82,19229.46,,SUC999,L. Pérez
VEN000473,CLI01067,PROD0054,2024-07-31,3,5089.88,15269.64,Tienda,SUC002,A. Torres
VEN000474,CLI00583,PROD0012,2025-03-19,9,13150.61,118355.49,,SUC009,M. Rojas
VEN000475,CLI00691,PROD0005,2024-10-30,10,10044.03,100440.3,Tienda,SUC003,
VEN000476,CLI00588,PROD0193,2023-02-05,3,13724.72,41174.16,Distribuidor,SUC004,L. Pérez
VEN000477,CLI00717,PROD0195,2023-01-03,2,12400.7,24801.4,Tienda,SUC999,
VEN000478,CLI00708,PROD0066,2025-10-13,10,6963.5,69635.0,Online,SUC002,M. Rojas
VEN000479,CLI00930,PROD0061,2024-07-18,3,5099.7,15299.1,Tienda,SUC007,L. Pérez
VEN000480,CLI01126,PROD0168,2025-01-20,9,6389.04,57501.36,Marketplace,SUC005,M. Rojas
VEN000481,CLI00435,PROD0014,2023-06-03,5,9121.28,45606.4,,SUC003,A. Torres
VEN000482,CLI00289,PROD0247,2025-05-15,1,14061.3,14061.3,Online,SUC006,
VEN000483,CLI00332,PROD0246,2024-07-23,4,2809.77,11239.08,Online,SUC003,
VEN000484,CLI00126,PROD0227,2025-06-02,2,7883.57,15767.14,Marketplace,SUC010,A. Torres
VEN000485,CLI00845,PROD0117,2023-09-17,3,11452.29,34356.87,Call Center,SUC009,A. Torres
VEN000486,CLI00702,PROD0164,2023-11-21,5,4766.93,23834.65,,SUC999,A. Torres
VEN000487,CLI00455,PROD0147,2024-05-26,1,11446.2,11446.2,Online,SUC002,A. Torres
VEN000488,CLI00744,PROD0208,2026-03-01,8,10969.19,87753.52,,SUC008,L. Pérez
VEN000489,CLI00867,PROD0158,2023-05-13,10,11923.21,119232.1,Call Center,SUC008,
VEN000490,CLI00713,PROD0191,2025-05-20,5,14391.66,71958.3,Tienda,SUC004,L. Pérez
VEN000491,CLI00983,PROD0055,2024-05-29,3,6998.21,20994.63,Marketplace,SUC007,A. Torres
VEN000492,CLI00227,PROD0023,2023-05-02,9,8544.19,76897.71,Online,SUC009,A. Torres
VEN000493,CLI00080,PROD0107,2025-04-24,1,9235.48,9235.48,Distribuidor,SUC004,A. Torres
VEN000494,CLI00921,PROD0205,2023-07-04,5,3829.05,19145.25,Marketplace,SUC003,C. Vargas
VEN000495,CLI01058,PROD0022,2023-01-27,9,11215.09,100935.81,Distribuidor,SUC002,L. Pérez
VEN000496,CLI00918,PROD0055,2023-03-04,3,6998.21,20994.63,,SUC002,L. Pérez
VEN000497,CLI00125,PROD0238,2024-02-05,2,3468.24,6936.48,Distribuidor,SUC001,C. Vargas
VEN000498,CLI00928,PROD0053,2023-04-21,4,1719.5,6878.0,Marketplace,SUC004,L. Pérez
VEN000499,CLI00164,PROD0025,2025-01-09,5,6932.22,34661.1,Distribuidor,SUC005,C. Vargas
VEN000500,CLI00615,PROD0103,2023-12-25,7,13596.81,95177.67,Online,SUC004,A. Torres
VEN000501,CLI00036,PROD0290,2024-01-08,7,13205.62,92439.34,Call Center,SUC009,
VEN000502,CLI00728,PROD0229,2025-05-29,7,9624.3,67370.1,Distribuidor,SUC005,C. Vargas
VEN000503,CLI00061,PROD0105,2026-02-23,2,1790.28,3580.56,Online,SUC006,M. Rojas
VEN000504,CLI00411,PROD0311,2023-11-17,7,8817.88,61725.16,Marketplace,SUC005,C. Vargas
VEN000505,CLI92439,PROD0224,2024-12-24,2,14884.7,29769.4,Distribuidor,SUC002,
VEN000506,CLI00493,PROD0071,2023-02-08,8,5569.41,44555.28,Online,SUC001,L. Pérez
VEN000507,CLI00826,PROD0213,2023-07-25,7,10256.52,71795.64,Call Center,SUC006,
VEN000508,CLI00052,PROD0035,2023-04-14,2,6873.86,13747.72,Marketplace,SUC010,C. Vargas
VEN000509,CLI00958,PROD0064,2023-03-18,5,4158.06,20790.3,Online,SUC999,L. Pérez
VEN000510,CLI01200,PROD0121,2026-02-04,9,14125.34,127128.06,Online,SUC010,L. Pérez
VEN000511,CLI01176,PROD0002,2023-05-15,6,10953.38,52538.92,Call Center,SUC003,A. Torres
VEN000512,CLI00524,PROD0313,2025-10-24,10,4932.83,49328.3,Online,SUC010,L. Pérez
VEN000513,CLI01018,PROD0203,2025-12-19,10,380.62,3806.2,Marketplace,SUC999,M. Rojas
VEN000514,CLI00134,PROD0102,2025-06-18,8,2702.59,21620.72,,SUC002,C. Vargas
VEN000515,CLI00783,PROD0309,2024-08-22,9,7000.85,63007.65,Online,SUC007,C. Vargas
VEN000516,CLI00204,PROD0077,2025-09-20,4,4329.94,17319.76,Call Center,SUC001,C. Vargas
VEN000517,CLI00983,PROD0293,2024-05-23,5,5899.81,29499.05,Tienda,SUC003,L. Pérez
VEN000518,CLI00895,PROD0094,2025-11-21,4,9569.6,38278.4,,SUC010,
VEN000519,CLI00593,PROD0299,2023-08-22,10,14557.94,145579.4,Distribuidor,SUC008,A. Torres
VEN000520,CLI00138,PROD0136,2025-06-01,3,13884.08,41652.24,,SUC003,A. Torres
VEN000521,CLI00439,PROD0240,2025-11-21,1,10887.41,10887.41,Marketplace,SUC009,M. Rojas
VEN000522,CLI00217,PROD0046,2023-04-23,7,7546.77,52827.39,Tienda,SUC999,A. Torres
VEN000523,CLI00532,PROD0049,2023-06-21,9,10250.98,92258.82,Tienda,SUC006,
VEN000524,CLI01171,PROD0263,2025-10-30,10,8007.96,80079.6,Distribuidor,SUC008,M. Rojas
VEN000525,CLI00230,PROD0043,2023-02-15,8,11457.69,91661.52,,SUC009,
VEN000526,CLI01204,PROD0149,2023-03-04,9,498.2,4483.8,Online,SUC009,C. Vargas
VEN000527,CLI00533,PROD0156,2023-10-11,9,3797.53,34177.77,Tienda,SUC002,C. Vargas
VEN000528,CLI00730,PROD0268,2024-04-22,9,4420.62,39785.58,Distribuidor,SUC008,
VEN000529,CLI00766,PROD0225,2026-01-09,1,11230.38,11230.38,Tienda,SUC001,A. Torres
VEN000530,CLI00532,PROD0277,2025-05-07,1,13058.89,13058.89,Marketplace,SUC006,C. Vargas
VEN000531,CLI00192,PROD0093,2025-02-17,4,10115.52,40462.08,Distribuidor,SUC002,L. Pérez
VEN000532,CLI00826,PROD0047,2023-11-20,2,2860.16,5720.32,Distribuidor,SUC008,
VEN000533,CLI00554,PROD0085,2025-05-17,10,10844.59,108445.9,Distribuidor,SUC009,M. Rojas
